,Id,timestamp,palmPosition_x,palmPosition_y,palmPosition_z,Thumb_Tip_x,Thumb_Tip_y,Thumb_Tip_z,Thumb_Carp_x,Thumb_Carp_y,Thumb_Carp_z,Thumb_Mcp_x,Thumb_Mcp_y,Thumb_Mcp_z,Thumb_Pip_x,Thumb_Pip_y,Thumb_Pip_z,Thumb_Dip_x,Thumb_Dip_y,Thumb_Dip_z,Index_Tip_x,Index_Tip_y,Index_Tip_z,Index_Carp_x,Index_Carp_y,Index_Carp_z,Index_Mcp_x,Index_Mcp_y,Index_Mcp_z,Index_Pip_x,Index_Pip_y,Index_Pip_z,Index_Dip_x,Index_Dip_y,Index_Dip_z,Middle_Tip_x,Middle_Tip_y,Middle_Tip_z,Middle_Carp_x,Middle_Carp_y,Middle_Carp_z,Middle_Mcp_x,Middle_Mcp_y,Middle_Mcp_z,Middle_Pip_x,Middle_Pip_y,Middle_Pip_z,Middle_Dip_x,Middle_Dip_y,Middle_Dip_z,Ring_Tip_x,Ring_Tip_y,Ring_Tip_z,Ring_Carp_x,Ring_Carp_y,Ring_Carp_z,Ring_Mcp_x,Ring_Mcp_y,Ring_Mcp_z,Ring_Pip_x,Ring_Pip_y,Ring_Pip_z,Ring_Dip_x,Ring_Dip_y,Ring_Dip_z,Pinky_Tip_x,Pinky_Tip_y,Pinky_Tip_z,Pinky_Carp_x,Pinky_Carp_y,Pinky_Carp_z,Pinky_Mcp_x,Pinky_Mcp_y,Pinky_Mcp_z,Pinky_Pip_x,Pinky_Pip_y,Pinky_Pip_z,Pinky_Dip_x,Pinky_Dip_y,Pinky_Dip_z
41,13575,12218.687915,0.017802953720092773,0.15653955936431885,-0.0636221244931221,0.025297507643699646,0.23837991058826447,-0.05321996286511421,0.015268176794052124,0.16772769391536713,-0.11520861089229584,0.015268176794052124,0.16772769391536713,-0.11520861089229584,0.024778544902801514,0.20776012539863586,-0.08786527812480927,0.026280686259269714,0.22722649574279785,-0.0677410364151001,0.014858141541481018,0.19363349676132202,0.022034883499145508,0.027499616146087646,0.15859673917293549,-0.10949180275201797,0.028891324996948242,0.1792750358581543,-0.04425899311900139,0.02864205837249756,0.1849270612001419,-0.013053333386778831,0.022967949509620667,0.18928001821041107,0.007198546547442675,0.01239362359046936,0.16503383219242096,0.03428621217608452,0.027127161622047424,0.149956613779068,-0.10516315698623657,0.026144906878471375,0.1612127721309662,-0.04124533012509346,0.025751039385795593,0.161061629652977,-0.005081255454570055,0.019926339387893677,0.16263891756534576,0.019490327686071396,0.0032159090042114258,0.13500851392745972,0.022428276017308235,0.02200588583946228,0.13929985463619232,-0.10204236209392548,0.018686339259147644,0.140985369682312,-0.043884385377168655,0.016275033354759216,0.13536521792411804,-0.00874108262360096,0.010436788201332092,0.1342754364013672,0.009873410686850548,0.000981256365776062,0.10511049628257751,-0.0021278164349496365,0.012321308255195618,0.1324579417705536,-0.1050325483083725,0.009275197982788086,0.12614977359771729,-0.0515429712831974,0.009571492671966553,0.11427129060029984,-0.029556138440966606,0.005817413330078125,0.1077108234167099,-0.0132222231477499
42,13576,12218.707063,0.020634829998016357,0.15679702162742615,-0.06207852065563202,0.02761906385421753,0.23867709934711456,-0.05030769109725952,0.017981886863708496,0.16831564903259277,-0.1136133149266243,0.017981886863708496,0.16831564903259277,-0.1136133149266243,0.027389153838157654,0.20825651288032532,-0.08565007895231247,0.028762415051460266,0.22755761444568634,-0.06513413041830063,0.016451910138130188,0.1933370977640152,0.022861920297145844,0.030158430337905884,0.15917299687862396,-0.10800694674253464,0.03174272179603577,0.17941218614578247,-0.04262961074709892,0.03143644332885742,0.18482738733291626,-0.011467967182397842,0.025403276085853577,0.18909777700901031,0.008632127195596695,0.015409514307975769,0.16465136408805847,0.03549770265817642,0.02987949550151825,0.15046913921833038,-0.10369192808866501,0.029088839888572693,0.16129308938980103,-0.03968612849712372,0.028870880603790283,0.16079257428646088,-0.003602127078920603,0.02300223708152771,0.162267804145813,0.020844368264079094,0.005893424153327942,0.13528715074062347,0.02367665246129036,0.024708092212677002,0.13978159427642822,-0.10062617808580399,0.02156563103199005,0.14107190072536469,-0.04243854433298111,0.01914481818675995,0.1354294866323471,-0.007343478966504335,0.013258785009384155,0.13446301221847534,0.011242490261793137,0.0040153563022613525,0.10532400757074356,-0.0005868813022971153,0.015035852789878845,0.13299527764320374,-0.10360138863325119,0.012155413627624512,0.12632271647453308,-0.050137709826231,0.012522399425506592,0.11438877880573273,-0.02820168063044548,0.008828982710838318,0.10785548388957977,-0.011746333912014961
43,13577,12218.726221,0.023020341992378235,0.15714490413665771,-0.06076571345329285,0.02884329855442047,0.23890498280525208,-0.04822155833244324,0.020249992609024048,0.16908276081085205,-0.1122240200638771,0.020249992609024048,0.16908276081085205,-0.1122240200638771,0.029461488127708435,0.20899128913879395,-0.08408918976783752,0.030464038252830505,0.22803030908107758,-0.06331942230463028,0.017955243587493896,0.19316713511943817,0.0236895140260458,0.03244130313396454,0.15990065038204193,-0.10671110451221466,0.03414417803287506,0.17960438132286072,-0.04115710034966469,0.03380070626735687,0.1848057210445404,-0.010079709812998772,0.027325958013534546,0.1890152096748352,0.009837986901402473,0.017279699444770813,0.1644793301820755,0.036504119634628296,0.03220321238040924,0.15116143226623535,-0.102455273270607,0.03153620660305023,0.16145727038383484,-0.038346026092767715,0.03125527501106262,0.1606830358505249,-0.002337506040930748,0.025227829813957214,0.16208933293819427,0.022022904828190804,0.00793980062007904,0.13544175028800964,0.024730456992983818,0.027033448219299316,0.1404440701007843,-0.09946243464946747,0.02401052415370941,0.1412504017353058,-0.04124642536044121,0.021533280611038208,0.13550469279289246,-0.006215004716068506,0.015531271696090698,0.1345517486333847,0.012359462678432465,0.006467044353485107,0.10545410960912704,0.00038208626210689545,0.01733461022377014,0.13367986679077148,-0.10247692465782166,0.01457110047340393,0.12656110525131226,-0.049052197486162186,0.015011146664619446,0.11449253559112549,-0.02725306898355484,0.011320844292640686,0.10792305320501328,-0.010799210518598557
44,13578,12218.747589,0.0250786691904068,0.15758220851421356,-0.059466131031513214,0.030319392681121826,0.2389529049396515,-0.04654446616768837,0.021737486124038696,0.16979806125164032,-0.11086462438106537,0.021737486124038696,0.16979806125164032,-0.11086462438106537,0.031001687049865723,0.20955133438110352,-0.08262483775615692,0.032002463936805725,0.2284683734178543,-0.06174848973751068,0.019954055547714233,0.19292843341827393,0.024711571633815765,0.03411073982715607,0.16066016256809235,-0.1054975688457489,0.03620414435863495,0.1799895018339157,-0.03982167690992355,0.03593763709068298,0.18493779003620148,-0.008768308907747269,0.02939806878566742,0.1889772266149521,0.011034473776817322,0.018749862909317017,0.1643141210079193,0.037423525005578995,0.03396382927894592,0.15192165970802307,-0.10125977545976639,0.033752188086509705,0.16182972490787506,-0.037066150456666946,0.033377379179000854,0.1607547402381897,-0.001092475838959217,0.027049556374549866,0.16202029585838318,0.02317090332508087,0.01017548143863678,0.13523657619953156,0.025813071057200432,0.028899431228637695,0.14114922285079956,-0.0983046293258667,0.026359856128692627,0.1415812075138092,-0.04004350304603577,0.023999080061912537,0.13553889095783234,-0.005080351140350103,0.017873302102088928,0.13442721962928772,0.013480480760335922,0.008607268333435059,0.10578379780054092,0.0013819548767060041,0.019207075238227844,0.13432523608207703,-0.10128212720155716,0.016951903700828552,0.12686100602149963,-0.04786374047398567,0.01742500066757202,0.11469803005456924,-0.026090389117598534,0.013589009642601013,0.10817370563745499,-0.00969444215297699
45,13579,12218.76739,0.02723589539527893,0.1568276286125183,-0.05883533135056496,0.032393038272857666,0.23859772086143494,-0.04586513340473175,0.02407728135585785,0.16915114223957062,-0.11023957282304764,0.02407728135585785,0.16915114223957062,-0.11023957282304764,0.03318871557712555,0.2088380753993988,-0.08158227056264877,0.03414997458457947,0.22782425582408905,-0.06085091829299927,0.021862223744392395,0.19241945445537567,0.024300120770931244,0.03648678958415985,0.15982815623283386,-0.10481586307287216,0.0384797602891922,0.1790434569120407,-0.039092954248189926,0.03843078017234802,0.1840488612651825,-0.00824505090713501,0.03159013390541077,0.18831081688404083,0.01116987131536007,0.02158302068710327,0.16119049489498138,0.03770899027585983,0.036192357540130615,0.1512381136417389,-0.10060761123895645,0.03582058846950531,0.16104912757873535,-0.03639032319188118,0.03575791418552399,0.15873824059963226,-0.0007488583214581013,0.029710009694099426,0.15913233160972595,0.023327302187681198,0.013777941465377808,0.12787562608718872,0.02615586295723915,0.031079068779945374,0.14045970141887665,-0.09768395870923996,0.028335168957710266,0.14081868529319763,-0.03942329064011574,0.02627304196357727,0.1314004510641098,-0.005193335469812155,0.02083641290664673,0.128220796585083,0.013352494686841965,0.013817518949508667,0.10462093353271484,0.0022582903038710356,0.021364480257034302,0.1336798071861267,-0.1007339209318161,0.01886802911758423,0.12614721059799194,-0.0473281666636467,0.02020159363746643,0.11400952935218811,-0.025779765099287033,0.01784539222717285,0.1072939857840538,-0.009225854650139809
46,13580,12218.787852,0.029488131403923035,0.15820759534835815,-0.05709635838866234,0.03397288918495178,0.23990178108215332,-0.04360665753483772,0.025589659810066223,0.1708344668149948,-0.1084272563457489,0.025589659810066223,0.1708344668149948,-0.1084272563457489,0.0347135066986084,0.21034270524978638,-0.07960391044616699,0.03566889464855194,0.22926293313503265,-0.058716606348752975,0.02410729229450226,0.1927378624677658,0.026046814396977425,0.03815352916717529,0.16165146231651306,-0.10318957269191742,0.04071842133998871,0.18044941127300262,-0.03738013282418251,0.040772244334220886,0.1849733144044876,-0.00654786778613925,0.03392018377780914,0.1888887882232666,0.01289060153067112,0.02374926209449768,0.16353020071983337,0.039356738328933716,0.03801369667053223,0.15294921398162842,-0.0989919975399971,0.03830593824386597,0.1623278707265854,-0.03472287952899933,0.038359299302101135,0.16039548814296722,0.0009860622230917215,0.032011792063713074,0.16132274270057678,0.0250925924628973,0.016376063227653503,0.13477061688899994,0.028087034821510315,0.03304208815097809,0.14211226999759674,-0.0960673913359642,0.031000912189483643,0.1420532763004303,-0.0377885140478611,0.02944643795490265,0.13529667258262634,-0.003233941737562418,0.023825541138648987,0.13404636085033417,0.015484746545553207,0.01405458152294159,0.10631516575813293,0.003960838541388512,0.023355603218078613,0.13525505363941193,-0.09904047101736069,0.0215948224067688,0.12734180688858032,-0.04567141458392143,0.022445455193519592,0.11531201004981995,-0.023993149399757385,0.01907297968864441,0.10879337042570114,-0.0073721096850931644
47,13581,12218.807555,0.03075149655342102,0.1584639698266983,-0.05642862617969513,0.03532242774963379,0.23962131142616272,-0.043004151433706284,0.02652473747730255,0.1712760031223297,-0.10769614577293396,0.02652473747730255,0.1712760031223297,-0.10769614577293396,0.03592109680175781,0.2106621414422989,-0.07904011011123657,0.03694815933704376,0.2293635606765747,-0.05814457684755325,0.02558082342147827,0.19274578988552094,0.0271392073482275,0.03908587992191315,0.1621069610118866,-0.10258530080318451,0.042008474469184875,0.18066395819187164,-0.03671713173389435,0.042170166969299316,0.18511997163295746,-0.00579125015065074,0.03538504242897034,0.18895986676216125,0.013792218640446663,0.024140968918800354,0.16412696242332458,0.04001213237643242,0.039051979780197144,0.15336859226226807,-0.09839557856321335,0.03971950709819794,0.1625048816204071,-0.03408950939774513,0.039555713534355164,0.16073140501976013,0.001780227990821004,0.03279764950275421,0.16183452308177948,0.02590455301105976,0.016647949814796448,0.13548287749290466,0.028611017391085625,0.03411903977394104,0.142521470785141,-0.0954778715968132,0.032442882657051086,0.1422353982925415,-0.03718370571732521,0.030570626258850098,0.13571098446846008,-0.0024839919060468674,0.024495139718055725,0.1345973163843155,0.01615281216800213,0.015257149934768677,0.10663383454084396,0.004508899990469217,0.024421557784080505,0.1356540471315384,-0.09840824455022812,0.02301788330078125,0.12753267586231232,-0.04505584388971329,0.02381908893585205,0.11545424163341522,-0.02334357239305973,0.02028992772102356,0.10901863873004913,-0.0067586652003228664
48,13581,12218.82996,0.03220885992050171,0.15877574682235718,-0.055648356676101685,0.03684554994106293,0.23957040905952454,-0.04227374866604805,0.02776794135570526,0.17170970141887665,-0.10687379539012909,0.02776794135570526,0.17170970141887665,-0.10687379539012909,0.03734870254993439,0.21101520955562592,-0.07833303511142731,0.03842434287071228,0.2295692414045334,-0.05743356794118881,0.02718067169189453,0.1929009109735489,0.02820746786892414,0.04032549262046814,0.16254867613315582,-0.10184676945209503,0.04348394274711609,0.18094727396965027,-0.03593984246253967,0.043717414140701294,0.18536259233951569,-0.004950303118675947,0.03697793185710907,0.1891549676656723,0.014731286093592644,0.02500903606414795,0.16466017067432404,0.0407852977514267,0.04036170244216919,0.15378700196743011,-0.09766221791505814,0.04127602279186249,0.1627640724182129,-0.0333317369222641,0.04096384346485138,0.1610947996377945,0.0026462944224476814,0.03393101692199707,0.16231170296669006,0.026782460510730743,0.017429694533348083,0.13604730367660522,0.029292121529579163,0.03545340895652771,0.1429336667060852,-0.09474916011095047,0.034016698598861694,0.14249853789806366,-0.03644486889243126,0.03192368149757385,0.13610439002513885,-0.0016499971970915794,0.025542154908180237,0.1350635141134262,0.016929518431425095,0.016693398356437683,0.10698461532592773,0.0052084666676819324,0.02574819326400757,0.13606013357639313,-0.09765142947435379,0.024578288197517395,0.12780211865901947,-0.04430990293622017,0.02535077929496765,0.11568959057331085,-0.02257588505744934,0.021725699305534363,0.1093081682920456,-0.006016256753355265
49,13583,12218.852004,0.03373682498931885,0.15905538201332092,-0.054605886340141296,0.038197070360183716,0.23947766423225403,-0.040626756846904755,0.029389098286628723,0.17193272709846497,-0.10585961490869522,0.029389098286628723,0.17193272709846497,-0.10585961490869522,0.03893005847930908,0.21124446392059326,-0.07721330225467682,0.03994201123714447,0.2296227663755417,-0.05606411024928093,0.0291641503572464,0.19243061542510986,0.029434561729431152,0.04191526770591736,0.16278357803821564,-0.1008182018995285,0.04498291015625,0.18124322593212128,-0.03490273654460907,0.045450806617736816,0.18529440462589264,-0.0038940864615142345,0.03888007998466492,0.18883854150772095,0.015873786062002182,0.02638249099254608,0.16472013294696808,0.04186265170574188,0.04194812476634979,0.15401801466941833,-0.09661523997783661,0.042771682143211365,0.16305223107337952,-0.032272085547447205,0.042431801557540894,0.1612507700920105,0.003732784651219845,0.0353521853685379,0.16240358352661133,0.0278993658721447,0.019483134150505066,0.13655942678451538,0.030412161722779274,0.03703628480434418,0.14317378401756287,-0.09370910376310349,0.03551529347896576,0.1427881419658661,-0.03538947179913521,0.03357885777950287,0.1364951729774475,-0.0005589879583567381,0.027446046471595764,0.135519340634346,0.018080363050103188,0.017776623368263245,0.10759850591421127,0.006340231746435165,0.02734266221523285,0.13630691170692444,-0.0965975895524025,0.02609442174434662,0.1280917376279831,-0.04323527216911316,0.0268448144197464,0.11600828915834427,-0.02143203653395176,0.023018494248390198,0.10968934744596481,-0.004850371275097132
50,13584,12218.872096,0.03520752489566803,0.15915068984031677,-0.053484272211790085,0.03938630223274231,0.23896105587482452,-0.0391097329556942,0.030762478709220886,0.17207631468772888,-0.10471361875534058,0.030762478709220886,0.17207631468772888,-0.10471361875534058,0.040339305996894836,0.21130627393722534,-0.0759975016117096,0.04126855731010437,0.22941841185092926,-0.054678983986377716,0.030902892351150513,0.19197966158390045,0.030905501917004585,0.04330340027809143,0.16295225918293,-0.09972158819437027,0.046440258622169495,0.18133914470672607,-0.03378147631883621,0.04707437753677368,0.18514525890350342,-0.0026743304915726185,0.040605708956718445,0.18851572275161743,0.01722896471619606,0.027525141835212708,0.16480141878128052,0.04302510619163513,0.043363019824028015,0.15417265892028809,-0.09551683068275452,0.044270649552345276,0.16313089430332184,-0.03115720860660076,0.043862298130989075,0.16127271950244904,0.004931667819619179,0.03663899004459381,0.1624545007944107,0.029126346111297607,0.020931169390678406,0.1369425356388092,0.03150535002350807,0.038475483655929565,0.1433182805776596,-0.09261728078126907,0.037046387791633606,0.14285865426063538,-0.03428967297077179,0.03517335653305054,0.13666382431983948,0.0005916857626289129,0.02898651361465454,0.1357833743095398,0.01922907680273056,0.018741115927696228,0.10792884975671768,0.007282183039933443,0.0287904292345047,0.13643983006477356,-0.0954899787902832,0.027640938758850098,0.12815642356872559,-0.04213020205497742,0.0282927006483078,0.11604854464530945,-0.020298337563872337,0.024203956127166748,0.10984501242637634,-0.0037564653903245926
51,13585,12218.895337,0.036867424845695496,0.15911182761192322,-0.05204007774591446,0.04064932465553284,0.23797976970672607,-0.0368507094681263,0.03231854736804962,0.17212557792663574,-0.1032320111989975,0.03231854736804962,0.17212557792663574,-0.1032320111989975,0.041873350739479065,0.2110963761806488,-0.07419173419475555,0.042662978172302246,0.2287997603416443,-0.05259319022297859,0.032656773924827576,0.19077298045158386,0.03290153667330742,0.04488280415534973,0.16305145621299744,-0.09829434752464294,0.04802143573760986,0.1813073456287384,-0.032315757125616074,0.048766180872917175,0.1846487671136856,-0.001060793176293373,0.04231932759284973,0.18762502074241638,0.01902608573436737,0.02904801070690155,0.16435809433460236,0.04469780996441841,0.04500386118888855,0.1542598307132721,-0.0940978080034256,0.045949786901474,0.16308122873306274,-0.02971784584224224,0.04547598958015442,0.16104106605052948,0.006484003737568855,0.03819863498210907,0.1620970517396927,0.030766872689127922,0.022782444953918457,0.13671118021011353,0.03295253589749336,0.04014907777309418,0.14337249100208282,-0.09121063351631165,0.03878958523273468,0.14277952909469604,-0.032880768179893494,0.03704601526260376,0.13653266429901123,0.002050877781584859,0.03086845576763153,0.1355939507484436,0.02070288360118866,0.0199822336435318,0.10795163363218307,0.008400596678256989,0.03049856424331665,0.13645194470882416,-0.09407669305801392,0.029444754123687744,0.12804703414440155,-0.0407322533428669,0.02994762361049652,0.1158565953373909,-0.018884548917412758,0.02561105787754059,0.10977448523044586,-0.0024379692040383816
52,13586,12218.917774,0.037995919585227966,0.1591116487979889,-0.05096164345741272,0.04163627326488495,0.23766979575157166,-0.03509531542658806,0.033415406942367554,0.17222923040390015,-0.10212094336748123,0.033415406942367554,0.17222923040390015,-0.10212094336748123,0.04288019239902496,0.21100936830043793,-0.0726974681019783,0.04362931847572327,0.22855457663536072,-0.050919245928525925,0.03385336697101593,0.19022467732429504,0.03425461798906326,0.04600335657596588,0.1632072627544403,-0.09719749540090561,0.04903317987918854,0.18130435049533844,-0.031171882525086403,0.04982444643974304,0.1844170093536377,0.00012843054719269276,0.04344172775745392,0.18721741437911987,0.02027674950659275,0.030302569270133972,0.16401994228363037,0.04593496397137642,0.046182841062545776,0.15441885590553284,-0.09302978962659836,0.04706357419490814,0.16307604312896729,-0.028628243133425713,0.046589404344558716,0.160928875207901,0.007605146616697311,0.03936183452606201,0.16186615824699402,0.03193020448088646,0.024098142981529236,0.13642773032188416,0.03405176103115082,0.04136049747467041,0.143493190407753,-0.09016735851764679,0.03998105227947235,0.14274168014526367,-0.03184123337268829,0.03827805817127228,0.1364353895187378,0.0031303158029913902,0.03213962912559509,0.13541719317436218,0.021796299144625664,0.021063491702079773,0.10758841037750244,0.009219919331371784,0.031750306487083435,0.13651913404464722,-0.09306354075670242,0.030713975429534912,0.12797041237354279,-0.03974296897649765,0.031104356050491333,0.11567406356334686,-0.017914915457367897,0.026704490184783936,0.10952074080705643,-0.0015632216818630695
53,13587,12218.934562,0.038708582520484924,0.1591462641954422,-0.05009860917925835,0.042207956314086914,0.23758527636528015,-0.03392954170703888,0.034023597836494446,0.17238160967826843,-0.10121580958366394,0.034023597836494446,0.17238160967826843,-0.10121580958366394,0.04335916042327881,0.21100986003875732,-0.07154951244592667,0.0441146194934845,0.2284642457962036,-0.049732014536857605,0.0347827672958374,0.18997769057750702,0.03541196882724762,0.04669651389122009,0.16340546309947968,-0.09631041437387466,0.04967142641544342,0.1813196986913681,-0.03024139814078808,0.050501689314842224,0.18434177339076996,0.001076634507626295,0.04419872164726257,0.1870528608560562,0.021289287135004997,0.03112904727458954,0.16391108930110931,0.04694679006934166,0.04688437283039093,0.15464381873607635,-0.0921785831451416,0.04775439202785492,0.16311411559581757,-0.027760300785303116,0.04727815091609955,0.16094550490379333,0.008501343429088593,0.0401008278131485,0.16182805597782135,0.0328618623316288,0.024826079607009888,0.13632971048355103,0.03493860363960266,0.04211321473121643,0.1436702013015747,-0.08934221416711807,0.04076509177684784,0.14274035394191742,-0.031025296077132225,0.03901189565658569,0.13642218708992004,0.004003837238997221,0.03285756707191467,0.13537625968456268,0.022681547328829765,0.02181607484817505,0.10724323242902756,0.009913954883813858,0.03255888819694519,0.13662779331207275,-0.09227003902196884,0.0315883606672287,0.12791824340820312,-0.03898118436336517,0.031877487897872925,0.11554761230945587,-0.017160603776574135,0.027441009879112244,0.10929597914218903,-0.0008573690429329872
54,13587,12218.952263,0.03944382071495056,0.1591888815164566,-0.04916543513536453,0.04282844066619873,0.2375423014163971,-0.03280487656593323,0.03466753661632538,0.1725158989429474,-0.10024912655353546,0.03466753661632538,0.1725158989429474,-0.10024912655353546,0.043899402022361755,0.21102890372276306,-0.07041404396295547,0.04466316103935242,0.2284146547317505,-0.04858073592185974,0.03571018576622009,0.1898142695426941,0.03658508509397507,0.04741388559341431,0.1635739654302597,-0.09535881131887436,0.05035583674907684,0.181345596909523,-0.0292572770267725,0.05121771991252899,0.18430735170841217,0.0020730900578200817,0.0449783056974411,0.18695217370986938,0.0223397184163332,0.031944990158081055,0.16386280953884125,0.047997213900089264,0.04760153591632843,0.15483587980270386,-0.09125492721796036,0.048472508788108826,0.16316062211990356,-0.026824558153748512,0.047992631793022156,0.16098369657993317,0.009460688568651676,0.040852174162864685,0.16183039546012878,0.03384953364729881,0.02555111050605774,0.13628628849983215,0.03589094057679176,0.042872145771980286,0.14382417500019073,-0.08843839168548584,0.041556477546691895,0.1427556425333023,-0.030129188671708107,0.03975428640842438,0.1364327371120453,0.004946790169924498,0.03358064591884613,0.13537077605724335,0.02363358624279499,0.02258528769016266,0.10700158029794693,0.010728972032666206,0.033362939953804016,0.13672737777233124,-0.09138980507850647,0.03245079517364502,0.12789283692836761,-0.0381261482834816,0.032662779092788696,0.11546990275382996,-0.016308622434735298,0.0281972736120224,0.10914407670497894,-3.640260547399521e-05
55,13588,12218.972131,0.03994645178318024,0.15894876420497894,-0.04864592105150223,0.04259580373764038,0.237187460064888,-0.03166836500167847,0.03528204560279846,0.1725544035434723,-0.09967364370822906,0.03528204560279846,0.1725544035434723,-0.09967364370822906,0.04437738656997681,0.2109454721212387,-0.0696326494216919,0.04480651021003723,0.2282719612121582,-0.04759059473872185,0.036578163504600525,0.18956799805164337,0.03737557306885719,0.048099979758262634,0.1635761857032776,-0.0947456806898117,0.0508112758398056,0.18097178637981415,-0.02855990268290043,0.05175086855888367,0.18398137390613556,0.0027083707973361015,0.04568055272102356,0.186666801571846,0.0230169165879488,0.032340407371520996,0.16331151127815247,0.04858715087175369,0.04820352792739868,0.15487657487392426,-0.09071970731019974,0.0488615483045578,0.16283582150936127,-0.026264261454343796,0.04831676185131073,0.1605614870786667,0.010013982653617859,0.04123787581920624,0.16132600605487823,0.03440523147583008,0.025475427508354187,0.13435667753219604,0.0361667275428772,0.04353339970111847,0.14382387697696686,-0.08796378970146179,0.0420365184545517,0.1424253135919571,-0.02968703769147396,0.0399373322725296,0.1352955549955368,0.005350803025066853,0.03357025980949402,0.1337527483701706,0.023953616619110107,0.02397976815700531,0.10630503296852112,0.011214187368750572,0.034001827239990234,0.1367214173078537,-0.09102580696344376,0.0329338014125824,0.12758879363536835,-0.037835195660591125,0.03338262438774109,0.11514045298099518,-0.016100376844406128,0.029287517070770264,0.10862863063812256,0.0002505593001842499
56,13589,12218.991346,0.040359362959861755,0.15932154655456543,-0.04777025431394577,0.043122291564941406,0.23762968182563782,-0.030152371153235435,0.03542906045913696,0.17292803525924683,-0.09879133105278015,0.03542906045913696,0.17292803525924683,-0.09879133105278015,0.044668182730674744,0.21131496131420135,-0.06846430897712708,0.0452251136302948,0.22865377366542816,-0.046240828931331635,0.0365876704454422,0.18942798674106598,0.03813866898417473,0.04828919470310211,0.16394251585006714,-0.09392903745174408,0.05130910873413086,0.18132489919662476,-0.027732472866773605,0.052127406001091,0.1841314285993576,0.0035706553608179092,0.045927777886390686,0.18665887415409088,0.02386103756725788,0.03282369673252106,0.1637389212846756,0.04945795238018036,0.048413991928100586,0.1552487015724182,-0.08988738805055618,0.04937624931335449,0.1631915420293808,-0.025414640083909035,0.04882413148880005,0.16092956066131592,0.01086474396288395,0.04173409938812256,0.16172829270362854,0.03527112677693367,0.026445016264915466,0.13576771318912506,0.03727678209543228,0.04376697540283203,0.14421288669109344,-0.0871252715587616,0.04254855215549469,0.14279599487781525,-0.028825437650084496,0.040666818618774414,0.13613654673099518,0.0062745921313762665,0.034467875957489014,0.13494916260242462,0.024970248341560364,0.024058088660240173,0.10687337815761566,0.012159189209342003,0.03422781825065613,0.13712123036384583,-0.09013079106807709,0.03341767191886902,0.12796972692012787,-0.0369228795170784,0.03375248610973358,0.11554811149835587,-0.015130823478102684,0.029513642191886902,0.10911350697278976,0.0012339456006884575
57,13590,12219.011713,0.04106110334396362,0.15951701998710632,-0.04664217680692673,0.043980181217193604,0.23798581957817078,-0.028371887281537056,0.0360313355922699,0.17320433259010315,-0.0976421982049942,0.0360313355922699,0.17320433259010315,-0.0976421982049942,0.0453239381313324,0.21153327822685242,-0.0669378936290741,0.04594266414642334,0.22889076173305511,-0.04456702247262001,0.03781752288341522,0.18879108130931854,0.03942490369081497,0.04892072081565857,0.16418971121311188,-0.09281623363494873,0.05205532908439636,0.18145468831062317,-0.02658250741660595,0.05298714339733124,0.18394318222999573,0.004699988290667534,0.046967074275016785,0.186212956905365,0.025044314563274384,0.03419685363769531,0.16339802742004395,0.05075088515877724,0.04902711510658264,0.15551850199699402,-0.08879132568836212,0.0501011461019516,0.16334542632102966,-0.024295294657349586,0.049683794379234314,0.16091376543045044,0.011968210339546204,0.04287368059158325,0.16152313351631165,0.03642198070883751,0.027314171195030212,0.1358729898929596,0.03844171389937401,0.044398218393325806,0.14448785781860352,-0.08603871613740921,0.04328088462352753,0.14296463131904602,-0.02772984839975834,0.04140526056289673,0.1363452821969986,0.00738673098385334,0.03526189923286438,0.1351204812526703,0.0260961651802063,0.0246579647064209,0.1070794090628624,0.01326323114335537,0.034863948822021484,0.1374015361070633,-0.089025117456913,0.03414642810821533,0.12815171480178833,-0.035823754966259,0.034435421228408813,0.11573634296655655,-0.01402287371456623,0.03014296293258667,0.10931753367185593,0.0023403523955494165
58,13591,12219.041287,0.042324379086494446,0.15964151918888092,-0.04482040926814079,0.045668914914131165,0.2383090853691101,-0.02593022771179676,0.037089794874191284,0.17353498935699463,-0.09575536102056503,0.037089794874191284,0.17353498935699463,-0.09575536102056503,0.046533405780792236,0.2117127925157547,-0.06465128809213638,0.04736007750034332,0.22908946871757507,-0.042177192866802216,0.0385759174823761,0.18800915777683258,0.0412919856607914,0.05000755190849304,0.16445280611515045,-0.0910193920135498,0.0534675270318985,0.181446373462677,-0.02471846528351307,0.054206058382987976,0.18359242379665375,0.0066030509769916534,0.04794037342071533,0.1856183260679245,0.026950815692543983,0.03602881729602814,0.1628597378730774,0.052755434066057205,0.0500771701335907,0.1557873636484146,-0.0870380699634552,0.05144815146923065,0.16335268318653107,-0.022504229098558426,0.051123082637786865,0.1606879085302353,0.013730473816394806,0.04453042149543762,0.161096453666687,0.03825145959854126,0.029019340872764587,0.13562315702438354,0.040249843150377274,0.04545179009437561,0.14477041363716125,-0.08430001884698868,0.044583842158317566,0.14301370084285736,-0.0259825699031353,0.042756423354148865,0.13635912537574768,0.009129928424954414,0.03678068518638611,0.1349979192018509,0.02785174921154976,0.02560734748840332,0.10720379650592804,0.015024987980723381,0.03590564429759979,0.13771924376487732,-0.08725231140851974,0.03539864718914032,0.12825432419776917,-0.03407614305615425,0.03557947278022766,0.11582695692777634,-0.012257050722837448,0.031144246459007263,0.10943157225847244,0.004102934151887894
